date,country,vpn_friendly,internet_freedom_index,remote_work_adoption,employment_rate
2024-08-20,FR,0.75,77.0,33,92.0
2024-08-21,FR,0.75,77.0,33,92.0
2024-08-22,FR,0.75,77.0,33,92.0
2024-08-23,FR,0.75,77.0,33,92.0
2024-08-24,FR,0.75,77.0,33,92.0
2024-08-25,FR,0.75,77.0,33,92.0
2024-08-26,FR,0.75,77.0,33,92.0
2024-08-27,FR,0.75,77.0,33,92.0
2024-08-28,FR,0.75,77.0,33,92.0
2024-08-29,FR,0.75,77.0,33,92.0
2024-08-30,FR,0.75,77.0,33,92.0
2024-08-31,FR,0.75,77.0,33,92.0
2024-09-01,FR,0.75,77.0,33,92.0
2024-09-02,FR,0.75,77.0,33,92.0
2024-09-03,FR,0.75,77.0,33,92.0
2024-09-04,FR,0.75,77.0,33,92.0
2024-09-05,FR,0.75,77.0,33,92.0
2024-09-06,FR,0.75,77.0,33,92.0
2024-09-07,FR,0.75,77.0,33,92.0
2024-09-08,FR,0.75,77.0,33,92.0
2024-09-09,FR,0.75,77.0,33,92.0
2024-09-10,FR,0.75,77.0,33,92.0
2024-09-11,FR,0.75,77.0,33,92.0
2024-09-12,FR,0.75,77.0,33,92.0
2024-09-13,FR,0.75,77.0,33,92.0
2024-09-14,FR,0.75,77.0,33,92.0
2024-09-15,FR,0.75,77.0,33,92.0
2024-09-16,FR,0.75,77.0,33,92.0
2024-09-17,FR,0.75,77.0,33,92.0
2024-09-18,FR,0.75,77.0,33,92.0
2024-09-19,FR,0.75,77.0,33,92.0
2024-09-20,FR,0.75,77.0,33,92.0
2024-09-21,FR,0.75,77.0,33,92.0
2024-09-22,FR,0.75,77.0,33,92.0
2024-09-23,FR,0.75,77.0,33,92.0
2024-09-24,FR,0.75,77.0,33,92.0
2024-09-25,FR,0.75,77.0,33,92.0
2024-09-26,FR,0.75,77.0,33,92.0
2024-09-27,FR,0.75,77.0,33,92.0
2024-09-28,FR,0.75,77.0,33,92.0
2024-09-29,FR,0.75,77.0,33,92.0
2024-09-30,FR,0.75,77.0,33,92.0
2024-10-01,FR,0.75,77.0,33,92.0
2024-10-02,FR,0.75,77.0,33,92.0
2024-10-03,FR,0.75,77.0,33,92.0
2024-10-04,FR,0.75,77.0,33,92.0
2024-10-05,FR,0.75,77.0,33,92.0
2024-10-06,FR,0.75,77.0,33,92.0
2024-10-07,FR,0.75,77.0,33,92.0
2024-10-08,FR,0.75,77.0,33,92.0
2024-10-09,FR,0.75,77.0,33,92.0
2024-10-10,FR,0.75,77.0,33,92.0
2024-10-11,FR,0.75,77.0,33,92.0
2024-10-12,FR,0.75,77.0,33,92.0
2024-10-13,FR,0.75,77.0,33,92.0
2024-10-14,FR,0.75,77.0,33,92.0
2024-10-15,FR,0.75,77.0,33,92.0
2024-10-16,FR,0.75,77.0,33,92.0
2024-10-17,FR,0.75,77.0,33,92.0
2024-10-18,FR,0.75,77.0,33,92.0
2024-10-19,FR,0.75,77.0,33,92.0
2024-10-20,FR,0.75,77.0,33,92.0
2024-10-21,FR,0.75,77.0,33,92.0
2024-10-22,FR,0.75,77.0,33,92.0
2024-10-23,FR,0.75,77.0,33,92.0
2024-10-24,FR,0.75,77.0,33,92.0
2024-10-25,FR,0.75,77.0,33,92.0
2024-10-26,FR,0.75,77.0,33,92.0
2024-10-27,FR,0.75,77.0,33,92.0
2024-10-28,FR,0.75,77.0,33,92.0
2024-10-29,FR,0.75,77.0,33,92.0
2024-10-30,FR,0.75,77.0,33,92.0
2024-10-31,FR,0.75,77.0,33,92.0
2024-11-01,FR,0.75,77.0,33,92.0
2024-11-02,FR,0.75,77.0,33,92.0
2024-11-03,FR,0.75,77.0,33,92.0
2024-11-04,FR,0.75,77.0,33,92.0
2024-11-05,FR,0.75,77.0,33,92.0
2024-11-06,FR,0.75,77.0,33,92.0
2024-11-07,FR,0.75,77.0,33,92.0
2024-11-08,FR,0.75,77.0,33,92.0
2024-11-09,FR,0.75,77.0,33,92.0
2024-11-10,FR,0.75,77.0,33,92.0
2024-11-11,FR,0.75,77.0,33,92.0
2024-11-12,FR,0.75,77.0,33,92.0
2024-11-13,FR,0.75,77.0,33,92.0
2024-11-14,FR,0.75,77.0,33,92.0
2024-11-15,FR,0.75,77.0,33,92.0
2024-11-16,FR,0.75,77.0,33,92.0
2024-11-17,FR,0.75,77.0,33,92.0
2024-11-18,FR,0.75,77.0,33,92.0
2024-11-19,FR,0.75,77.0,33,92.0
2024-11-20,FR,0.75,77.0,33,92.0
2024-11-21,FR,0.75,77.0,33,92.0
2024-11-22,FR,0.75,77.0,33,92.0
2024-11-23,FR,0.75,77.0,33,92.0
2024-11-24,FR,0.75,77.0,33,92.0
2024-11-25,FR,0.75,77.0,33,92.0
2024-11-26,FR,0.75,77.0,33,92.0
2024-11-27,FR,0.75,77.0,33,92.0
2024-11-28,FR,0.75,77.0,33,92.0
2024-11-29,FR,0.75,77.0,33,92.0
2024-11-30,FR,0.75,77.0,33,92.0
2024-12-01,FR,0.75,77.0,33,92.0
2024-12-02,FR,0.75,77.0,33,92.0
2024-12-03,FR,0.75,77.0,33,92.0
2024-12-04,FR,0.75,77.0,33,92.0
2024-12-05,FR,0.75,77.0,33,92.0
2024-12-06,FR,0.75,77.0,33,92.0
2024-12-07,FR,0.75,77.0,33,92.0
2024-12-08,FR,0.75,77.0,33,92.0
2024-12-09,FR,0.75,77.0,33,92.0
2024-12-10,FR,0.75,77.0,33,92.0
2024-12-11,FR,0.75,77.0,33,92.0
2024-12-12,FR,0.75,77.0,33,92.0
2024-12-13,FR,0.75,77.0,33,92.0
2024-12-14,FR,0.75,77.0,33,92.0
2024-12-15,FR,0.75,77.0,33,92.0
2024-12-16,FR,0.75,77.0,33,92.0
2024-12-17,FR,0.75,77.0,33,92.0
2024-12-18,FR,0.75,77.0,33,92.0
2024-12-19,FR,0.75,77.0,33,92.0
2024-12-20,FR,0.75,77.0,33,92.0
2024-12-21,FR,0.75,77.0,33,92.0
2024-12-22,FR,0.75,77.0,33,92.0
2024-12-23,FR,0.75,77.0,33,92.0
2024-12-24,FR,0.75,77.0,33,92.0
2024-12-25,FR,0.75,77.0,33,92.0
2024-12-26,FR,0.75,77.0,33,92.0
2024-12-27,FR,0.75,77.0,33,92.0
2024-12-28,FR,0.75,77.0,33,92.0
2024-12-29,FR,0.75,77.0,33,92.0
2024-12-30,FR,0.75,77.0,33,92.0
2024-12-31,FR,0.75,77.0,33,92.0
2025-01-01,FR,0.75,77.0,33,92.0
2025-01-02,FR,0.75,77.0,33,92.0
2025-01-03,FR,0.75,77.0,33,92.0
2025-01-04,FR,0.75,77.0,33,92.0
2025-01-05,FR,0.75,77.0,33,92.0
2025-01-06,FR,0.75,77.0,33,92.0
2025-01-07,FR,0.75,77.0,33,92.0
2025-01-08,FR,0.75,77.0,33,92.0
2025-01-09,FR,0.75,77.0,33,92.0
2025-01-10,FR,0.75,77.0,33,92.0
2025-01-11,FR,0.75,77.0,33,92.0
2025-01-12,FR,0.75,77.0,33,92.0
2025-01-13,FR,0.75,77.0,33,92.0
2025-01-14,FR,0.75,77.0,33,92.0
2025-01-15,FR,0.75,77.0,33,92.0
2025-01-16,FR,0.75,77.0,33,92.0
2025-01-17,FR,0.75,77.0,33,92.0
2025-01-18,FR,0.75,77.0,33,92.0
2025-01-19,FR,0.75,77.0,33,92.0
2025-01-20,FR,0.75,77.0,33,92.0
2025-01-21,FR,0.75,77.0,33,92.0
2025-01-22,FR,0.75,77.0,33,92.0
2025-01-23,FR,0.75,77.0,33,92.0
2025-01-24,FR,0.75,77.0,33,92.0
2025-01-25,FR,0.75,77.0,33,92.0
2025-01-26,FR,0.75,77.0,33,92.0
2025-01-27,FR,0.75,77.0,33,92.0
2025-01-28,FR,0.75,77.0,33,92.0
2025-01-29,FR,0.75,77.0,33,92.0
2025-01-30,FR,0.75,77.0,33,92.0
2025-01-31,FR,0.75,77.0,33,92.0
2025-02-01,FR,0.75,77.0,33,92.0
2025-02-02,FR,0.75,77.0,33,92.0
2025-02-03,FR,0.75,77.0,33,92.0
2025-02-04,FR,0.75,77.0,33,92.0
2025-02-05,FR,0.75,77.0,33,92.0
2025-02-06,FR,0.75,77.0,33,92.0
2025-02-07,FR,0.75,77.0,33,92.0
2023-02-08,JP,0.7,75.0,25,97.0
2023-02-09,JP,0.7,75.0,25,97.0
2023-02-10,JP,0.7,75.0,25,97.0
2023-02-11,JP,0.7,75.0,25,97.0
2023-02-12,JP,0.7,75.0,25,97.0
2023-02-13,JP,0.7,75.0,25,97.0
2023-02-14,JP,0.7,75.0,25,97.0
2023-02-15,JP,0.7,75.0,25,97.0
2023-02-16,JP,0.7,75.0,25,97.0
2023-02-17,JP,0.7,75.0,25,97.0
2023-02-18,JP,0.7,75.0,25,97.0
2023-02-19,JP,0.7,75.0,25,97.0
2023-02-20,JP,0.7,75.0,25,97.0
2023-02-21,JP,0.7,75.0,25,97.0
2023-02-22,JP,0.7,75.0,25,97.0
2023-02-23,JP,0.7,75.0,25,97.0
2023-02-24,JP,0.7,75.0,25,97.0
2023-02-25,JP,0.7,75.0,25,97.0
2023-02-26,JP,0.7,75.0,25,97.0
2023-02-27,JP,0.7,75.0,25,97.0
2023-02-28,JP,0.7,75.0,25,97.0
2023-03-01,JP,0.7,75.0,25,97.0
2023-03-02,JP,0.7,75.0,25,97.0
2023-03-03,JP,0.7,75.0,25,97.0
2023-03-04,JP,0.7,75.0,25,97.0
2023-03-05,JP,0.7,75.0,25,97.0
2023-03-06,JP,0.7,75.0,25,97.0
2023-03-07,JP,0.7,75.0,25,97.0
2023-03-08,JP,0.7,75.0,25,97.0
2023-03-09,JP,0.7,75.0,25,97.0
2023-03-10,JP,0.7,75.0,25,97.0
2023-03-11,JP,0.7,75.0,25,97.0
2023-03-12,JP,0.7,75.0,25,97.0
2023-03-13,JP,0.7,75.0,25,97.0
2023-03-14,JP,0.7,75.0,25,97.0
2023-03-15,JP,0.7,75.0,25,97.0
2023-03-16,JP,0.7,75.0,25,97.0
2023-03-17,JP,0.7,75.0,25,97.0
2023-03-18,JP,0.7,75.0,25,97.0
2023-03-19,JP,0.7,75.0,25,97.0
2023-03-20,JP,0.7,75.0,25,97.0
2023-03-21,JP,0.7,75.0,25,97.0
2023-03-22,JP,0.7,75.0,25,97.0
2023-03-23,JP,0.7,75.0,25,97.0
2023-03-24,JP,0.7,75.0,25,97.0
2023-03-25,JP,0.7,75.0,25,97.0
2023-03-26,JP,0.7,75.0,25,97.0
2023-03-27,JP,0.7,75.0,25,97.0
2023-03-28,JP,0.7,75.0,25,97.0
2023-03-29,JP,0.7,75.0,25,97.0
2023-03-30,JP,0.7,75.0,25,97.0
2023-03-31,JP,0.7,75.0,25,97.0
2023-04-01,JP,0.7,75.0,25,97.0
2023-04-02,JP,0.7,75.0,25,97.0
2023-04-03,JP,0.7,75.0,25,97.0
2023-04-04,JP,0.7,75.0,25,97.0
2023-04-05,JP,0.7,75.0,25,97.0
2023-04-06,JP,0.7,75.0,25,97.0
2023-04-07,JP,0.7,75.0,25,97.0
2023-04-08,JP,0.7,75.0,25,97.0
2023-04-09,JP,0.7,75.0,25,97.0
2023-04-10,JP,0.7,75.0,25,97.0
2023-04-11,JP,0.7,75.0,25,97.0
2023-04-12,JP,0.7,75.0,25,97.0
2023-04-13,JP,0.7,75.0,25,97.0
2023-04-14,JP,0.7,75.0,25,97.0
2023-04-15,JP,0.7,75.0,25,97.0
2023-04-16,JP,0.7,75.0,25,97.0
2023-04-17,JP,0.7,75.0,25,97.0
2023-04-18,JP,0.7,75.0,25,97.0
2023-04-19,JP,0.7,75.0,25,97.0
2023-04-20,JP,0.7,75.0,25,97.0
2023-04-21,JP,0.7,75.0,25,97.0
2023-04-22,JP,0.7,75.0,25,97.0
2023-04-23,JP,0.7,75.0,25,97.0
2023-04-24,JP,0.7,75.0,25,97.0
2023-04-25,JP,0.7,75.0,25,97.0
2023-04-26,JP,0.7,75.0,25,97.0
2023-04-27,JP,0.7,75.0,25,97.0
2023-04-28,JP,0.7,75.0,25,97.0
2023-04-29,JP,0.7,75.0,25,97.0
2023-04-30,JP,0.7,75.0,25,97.0
2023-05-01,JP,0.7,75.0,25,97.0
2023-05-02,JP,0.7,75.0,25,97.0
2023-05-03,JP,0.7,75.0,25,97.0
2023-05-04,JP,0.7,75.0,25,97.0
2023-05-05,JP,0.7,75.0,25,97.0
2023-05-06,JP,0.7,75.0,25,97.0
2023-05-07,JP,0.7,75.0,25,97.0
2023-05-08,JP,0.7,75.0,25,97.0
2023-05-09,JP,0.7,75.0,25,97.0
2023-05-10,JP,0.7,75.0,25,97.0
2023-05-11,JP,0.7,75.0,25,97.0
2023-05-12,JP,0.7,75.0,25,97.0
2023-05-13,JP,0.7,75.0,25,97.0
2023-05-14,JP,0.7,75.0,25,97.0
2023-05-15,JP,0.7,75.0,25,97.0
2023-05-16,JP,0.7,75.0,25,97.0
2023-05-17,JP,0.7,75.0,25,97.0
2023-05-18,JP,0.7,75.0,25,97.0
2023-05-19,JP,0.7,75.0,25,97.0
2023-05-20,JP,0.7,75.0,25,97.0
2023-05-21,JP,0.7,75.0,25,97.0
2023-05-22,JP,0.7,75.0,25,97.0
2023-05-23,JP,0.7,75.0,25,97.0
2023-05-24,JP,0.7,75.0,25,97.0
2023-05-25,JP,0.7,75.0,25,97.0
2023-05-26,JP,0.7,75.0,25,97.0
2023-05-27,JP,0.7,75.0,25,97.0
2023-05-28,JP,0.7,75.0,25,97.0
2023-05-29,JP,0.7,75.0,25,97.0
2023-05-30,JP,0.7,75.0,25,97.0
2023-05-31,JP,0.7,75.0,25,97.0
2023-06-01,JP,0.7,75.0,25,97.0
2023-06-02,JP,0.7,75.0,25,97.0
2023-06-03,JP,0.7,75.0,25,97.0
2023-06-04,JP,0.7,75.0,25,97.0
2023-06-05,JP,0.7,75.0,25,97.0
2023-06-06,JP,0.7,75.0,25,97.0
2023-06-07,JP,0.7,75.0,25,97.0
2023-06-08,JP,0.7,75.0,25,97.0
2023-06-09,JP,0.7,75.0,25,97.0
2023-06-10,JP,0.7,75.0,25,97.0
2023-06-11,JP,0.7,75.0,25,97.0
2023-06-12,JP,0.7,75.0,25,97.0
2023-06-13,JP,0.7,75.0,25,97.0
2023-06-14,JP,0.7,75.0,25,97.0
2023-06-15,JP,0.7,75.0,25,97.0
2023-06-16,JP,0.7,75.0,25,97.0
2023-06-17,JP,0.7,75.0,25,97.0
2023-06-18,JP,0.7,75.0,25,97.0
2023-06-19,JP,0.7,75.0,25,97.0
2023-06-20,JP,0.7,75.0,25,97.0
2023-06-21,JP,0.7,75.0,25,97.0
2023-06-22,JP,0.7,75.0,25,97.0
2023-06-23,JP,0.7,75.0,25,97.0
2023-06-24,JP,0.7,75.0,25,97.0
2023-06-25,JP,0.7,75.0,25,97.0
2023-06-26,JP,0.7,75.0,25,97.0
2023-06-27,JP,0.7,75.0,25,97.0
2023-06-28,JP,0.7,75.0,25,97.0
2023-06-29,JP,0.7,75.0,25,97.0
2023-06-30,JP,0.7,75.0,25,97.0
2023-07-01,JP,0.7,75.0,25,97.0
2023-07-02,JP,0.7,75.0,25,97.0
2023-07-03,JP,0.7,75.0,25,97.0
2023-07-04,JP,0.7,75.0,25,97.0
2023-07-05,JP,0.7,75.0,25,97.0
2023-07-06,JP,0.7,75.0,25,97.0
2023-07-07,JP,0.7,75.0,25,97.0
2023-07-08,JP,0.7,75.0,25,97.0
2023-07-09,JP,0.7,75.0,25,97.0
2023-07-10,JP,0.7,75.0,25,97.0
2023-07-11,JP,0.7,75.0,25,97.0
2023-07-12,JP,0.7,75.0,25,97.0
2023-07-13,JP,0.7,75.0,25,97.0
2023-07-14,JP,0.7,75.0,25,97.0
2023-07-15,JP,0.7,75.0,25,97.0
2023-07-16,JP,0.7,75.0,25,97.0
2023-07-17,JP,0.7,75.0,25,97.0
2023-07-18,JP,0.7,75.0,25,97.0
2023-07-19,JP,0.7,75.0,25,97.0
2023-07-20,JP,0.7,75.0,25,97.0
2023-07-21,JP,0.7,75.0,25,97.0
2023-07-22,JP,0.7,75.0,25,97.0
2023-07-23,JP,0.7,75.0,25,97.0
2023-07-24,JP,0.7,75.0,25,97.0
2023-07-25,JP,0.7,75.0,25,97.0
2023-07-26,JP,0.7,75.0,25,97.0
2023-07-27,JP,0.7,75.0,25,97.0
2023-07-28,JP,0.7,75.0,25,97.0
2023-07-29,JP,0.7,75.0,25,97.0
2023-07-30,JP,0.7,75.0,25,97.0
2023-07-31,JP,0.7,75.0,25,97.0
2023-08-01,JP,0.7,75.0,25,97.0
2023-08-02,JP,0.7,75.0,25,97.0
2023-08-03,JP,0.7,75.0,25,97.0
2023-08-04,JP,0.7,75.0,25,97.0
2023-08-05,JP,0.7,75.0,25,97.0
2023-08-06,JP,0.7,75.0,25,97.0
2023-08-07,JP,0.7,75.0,25,97.0
2023-08-08,JP,0.7,75.0,25,97.0
2023-08-09,JP,0.7,75.0,25,97.0
2023-08-10,JP,0.7,75.0,25,97.0
2023-08-11,JP,0.7,75.0,25,97.0
2023-08-12,JP,0.7,75.0,25,97.0
2023-08-13,JP,0.7,75.0,25,97.0
2023-08-14,JP,0.7,75.0,25,97.0
2023-08-15,JP,0.7,75.0,25,97.0
2023-08-16,JP,0.7,75.0,25,97.0
2023-08-17,JP,0.7,75.0,25,97.0
2023-08-18,JP,0.7,75.0,25,97.0
2023-08-19,JP,0.7,75.0,25,97.0
2023-08-20,JP,0.7,75.0,25,97.0
2023-08-21,JP,0.7,75.0,25,97.0
2023-08-22,JP,0.7,75.0,25,97.0
2023-08-23,JP,0.7,75.0,25,97.0
2023-08-24,JP,0.7,75.0,25,97.0
2023-08-25,JP,0.7,75.0,25,97.0
2023-08-26,JP,0.7,75.0,25,97.0
2023-08-27,JP,0.7,75.0,25,97.0
2023-08-28,JP,0.7,75.0,25,97.0
2023-08-29,JP,0.7,75.0,25,97.0
2023-08-30,JP,0.7,75.0,25,97.0
2023-08-31,JP,0.7,75.0,25,97.0
2023-09-01,JP,0.7,75.0,25,97.0
2023-09-02,JP,0.7,75.0,25,97.0
2023-09-03,JP,0.7,75.0,25,97.0
2023-09-04,JP,0.7,75.0,25,97.0
2023-09-05,JP,0.7,75.0,25,97.0
2023-09-06,JP,0.7,75.0,25,97.0
2023-09-07,JP,0.7,75.0,25,97.0
2023-09-08,JP,0.7,75.0,25,97.0
2023-09-09,JP,0.7,75.0,25,97.0
2023-09-10,JP,0.7,75.0,25,97.0
2023-09-11,JP,0.7,75.0,25,97.0
2023-09-12,JP,0.7,75.0,25,97.0
2023-09-13,JP,0.7,75.0,25,97.0
2023-09-14,JP,0.7,75.0,25,97.0
2023-09-15,JP,0.7,75.0,25,97.0
2023-09-16,JP,0.7,75.0,25,97.0
2023-09-17,JP,0.7,75.0,25,97.0
2023-09-18,JP,0.7,75.0,25,97.0
2023-09-19,JP,0.7,75.0,25,97.0
2023-09-20,JP,0.7,75.0,25,97.0
2023-09-21,JP,0.7,75.0,25,97.0
2023-09-22,JP,0.7,75.0,25,97.0
2023-09-23,JP,0.7,75.0,25,97.0
2023-09-24,JP,0.7,75.0,25,97.0
2023-09-25,JP,0.7,75.0,25,97.0
2023-09-26,JP,0.7,75.0,25,97.0
2023-09-27,JP,0.7,75.0,25,97.0
2023-09-28,JP,0.7,75.0,25,97.0
2023-09-29,JP,0.7,75.0,25,97.0
2023-09-30,JP,0.7,75.0,25,97.0
2023-10-01,JP,0.7,75.0,25,97.0
2023-10-02,JP,0.7,75.0,25,97.0
2023-10-03,JP,0.7,75.0,25,97.0
2023-10-04,JP,0.7,75.0,25,97.0
2023-10-05,JP,0.7,75.0,25,97.0
2023-10-06,JP,0.7,75.0,25,97.0
2023-10-07,JP,0.7,75.0,25,97.0
2023-10-08,JP,0.7,75.0,25,97.0
2023-10-09,JP,0.7,75.0,25,97.0
2023-10-10,JP,0.7,75.0,25,97.0
2023-10-11,JP,0.7,75.0,25,97.0
2023-10-12,JP,0.7,75.0,25,97.0
2023-10-13,JP,0.7,75.0,25,97.0
2023-10-14,JP,0.7,75.0,25,91.0
2023-10-15,JP,0.7,75.0,25,91.06648148148147
2023-10-16,JP,0.7,75.0,25,91.13259259259259
2023-10-17,JP,0.7,75.0,25,91.19833333333334
2023-10-18,JP,0.7,75.0,25,91.2637037037037
2023-10-19,JP,0.7,75.0,25,91.32870370370371
2023-10-20,JP,0.7,75.0,25,91.39333333333333
2023-10-21,JP,0.7,75.0,25,91.45759259259259
2023-10-22,JP,0.7,75.0,25,91.52148148148149
2023-10-23,JP,0.7,75.0,25,91.58500000000001
2023-10-24,JP,0.7,75.0,25,91.64814814814815
2023-10-25,JP,0.7,75.0,25,91.71092592592592
2023-10-26,JP,0.7,75.0,25,91.77333333333334
2023-10-27,JP,0.7,75.0,25,91.83537037037037
2023-10-28,JP,0.7,75.0,25,91.89703703703704
2023-10-29,JP,0.7,75.0,25,91.95833333333333
2023-10-30,JP,0.7,75.0,25,92.01925925925926
2023-10-31,JP,0.7,75.0,25,92.07981481481481
2023-11-01,JP,0.7,75.0,25,92.14
2023-11-02,JP,0.7,75.0,25,92.19981481481481
2023-11-03,JP,0.7,75.0,25,92.25925925925927
2023-11-04,JP,0.7,75.0,25,92.31833333333333
2023-11-05,JP,0.7,75.0,25,92.37703703703704
2023-11-06,JP,0.7,75.0,25,92.43537037037036
2023-11-07,JP,0.7,75.0,25,92.49333333333334
2023-11-08,JP,0.7,75.0,25,92.55092592592592
2023-11-09,JP,0.7,75.0,25,92.60814814814815
2023-11-10,JP,0.7,75.0,25,92.665
2023-11-11,JP,0.7,75.0,25,92.72148148148148
2023-11-12,JP,0.7,75.0,25,92.7775925925926
2023-11-13,JP,0.7,75.0,25,92.83333333333333
2023-11-14,JP,0.7,75.0,25,92.8887037037037
2023-11-15,JP,0.7,75.0,25,92.9437037037037
2023-11-16,JP,0.7,75.0,25,92.99833333333333
2023-11-17,JP,0.7,75.0,25,93.05259259259259
2023-11-18,JP,0.7,75.0,25,93.10648148148148
2023-11-19,JP,0.7,75.0,25,93.16
2023-11-20,JP,0.7,75.0,25,93.21314814814815
2023-11-21,JP,0.7,75.0,25,93.26592592592593
2023-11-22,JP,0.7,75.0,25,93.31833333333333
2023-11-23,JP,0.7,75.0,25,93.37037037037037
2023-11-24,JP,0.7,75.0,25,93.42203703703704
2023-11-25,JP,0.7,75.0,25,93.47333333333333
2023-11-26,JP,0.7,75.0,25,93.52425925925925
2023-11-27,JP,0.7,75.0,25,93.57481481481481
2023-11-28,JP,0.7,75.0,25,93.625
2023-11-29,JP,0.7,75.0,25,93.67481481481481
2023-11-30,JP,0.7,75.0,25,93.72425925925926
2023-12-01,JP,0.7,75.0,25,93.77333333333333
2023-12-02,JP,0.7,75.0,25,93.82203703703703
2023-12-03,JP,0.7,75.0,25,93.87037037037037
2023-12-04,JP,0.7,75.0,25,93.91833333333334
2023-12-05,JP,0.7,75.0,25,93.96592592592593
2023-12-06,JP,0.7,75.0,25,94.01314814814815
2023-12-07,JP,0.7,75.0,25,94.06
2023-12-08,JP,0.7,75.0,25,94.10648148148148
2023-12-09,JP,0.7,75.0,25,94.1525925925926
2023-12-10,JP,0.7,75.0,25,94.19833333333334
2023-12-11,JP,0.7,75.0,25,94.2437037037037
2023-12-12,JP,0.7,75.0,25,94.2887037037037
2023-12-13,JP,0.7,75.0,25,94.33333333333333
2023-12-14,JP,0.7,75.0,25,94.37759259259259
2023-12-15,JP,0.7,75.0,25,94.42148148148148
2023-12-16,JP,0.7,75.0,25,94.465
2023-12-17,JP,0.7,75.0,25,94.50814814814815
2023-12-18,JP,0.7,75.0,25,94.55092592592592
2023-12-19,JP,0.7,75.0,25,94.59333333333333
2023-12-20,JP,0.7,75.0,25,94.63537037037037
2023-12-21,JP,0.7,75.0,25,94.67703703703704
2023-12-22,JP,0.7,75.0,25,94.71833333333333
2023-12-23,JP,0.7,75.0,25,94.75925925925925
2023-12-24,JP,0.7,75.0,25,94.79981481481481
2023-12-25,JP,0.7,75.0,25,94.84
2023-12-26,JP,0.7,75.0,25,94.87981481481482
2023-12-27,JP,0.7,75.0,25,94.91925925925926
2023-12-28,JP,0.7,75.0,25,94.95833333333333
2023-12-29,JP,0.7,75.0,25,94.99703703703703
2023-12-30,JP,0.7,75.0,25,95.03537037037037
2023-12-31,JP,0.7,75.0,25,95.07333333333334
2024-01-01,JP,0.7,75.0,25,95.11092592592593
2024-01-02,JP,0.7,75.0,25,95.14814814814815
2024-01-03,JP,0.7,75.0,25,95.185
2024-01-04,JP,0.7,75.0,25,95.22148148148148
2024-01-05,JP,0.7,75.0,25,95.25759259259259
2024-01-06,JP,0.7,75.0,25,95.29333333333334
2024-01-07,JP,0.7,75.0,25,95.32870370370371
2024-01-08,JP,0.7,75.0,25,95.3637037037037
2024-01-09,JP,0.7,75.0,25,95.39833333333334
2024-01-10,JP,0.7,75.0,25,95.4325925925926
2024-01-11,JP,0.7,75.0,25,95.46648148148148
2024-01-12,JP,0.7,75.0,25,95.5
2024-01-13,JP,0.7,75.0,25,95.53314814814814
2024-01-14,JP,0.7,75.0,25,95.56592592592592
2024-01-15,JP,0.7,75.0,25,95.59833333333333
2024-01-16,JP,0.7,75.0,25,95.63037037037037
2024-01-17,JP,0.7,75.0,25,95.66203703703704
2024-01-18,JP,0.7,75.0,25,95.69333333333333
2024-01-19,JP,0.7,75.0,25,95.72425925925926
2024-01-20,JP,0.7,75.0,25,95.75481481481482
2024-01-21,JP,0.7,75.0,25,95.785
2024-01-22,JP,0.7,75.0,25,95.81481481481481
2024-01-23,JP,0.7,75.0,25,95.84425925925926
2024-01-24,JP,0.7,75.0,25,95.87333333333333
2024-01-25,JP,0.7,75.0,25,95.90203703703703
2024-01-26,JP,0.7,75.0,25,95.93037037037037
2024-01-27,JP,0.7,75.0,25,95.95833333333333
2024-01-28,JP,0.7,75.0,25,95.98592592592593
2024-01-29,JP,0.7,75.0,25,96.01314814814815
2024-01-30,JP,0.7,75.0,25,96.04
2024-01-31,JP,0.7,75.0,25,96.06648148148147
2024-02-01,JP,0.7,75.0,25,96.0925925925926
2024-02-02,JP,0.7,75.0,25,96.11833333333334
2024-02-03,JP,0.7,75.0,25,96.14370370370371
2024-02-04,JP,0.7,75.0,25,96.1687037037037
2024-02-05,JP,0.7,75.0,25,96.19333333333333
2024-02-06,JP,0.7,75.0,25,96.2175925925926
2024-02-07,JP,0.7,75.0,25,96.24148148148149
2024-02-08,JP,0.7,75.0,25,96.265
2024-02-09,JP,0.7,75.0,25,96.28814814814815
2024-02-10,JP,0.7,75.0,25,96.31092592592593
2024-02-11,JP,0.7,75.0,25,96.33333333333333
2024-02-12,JP,0.7,75.0,25,96.35537037037037
2024-02-13,JP,0.7,75.0,25,96.37703703703704
2024-02-14,JP,0.7,75.0,25,96.39833333333334
2024-02-15,JP,0.7,75.0,25,96.41925925925926
2024-02-16,JP,0.7,75.0,25,96.43981481481481
2024-02-17,JP,0.7,75.0,25,96.46
2024-02-18,JP,0.7,75.0,25,96.47981481481482
2024-02-19,JP,0.7,75.0,25,96.49925925925926
2024-02-20,JP,0.7,75.0,25,96.51833333333333
2024-02-21,JP,0.7,75.0,25,96.53703703703704
2024-02-22,JP,0.7,75.0,25,96.55537037037037
2024-02-23,JP,0.7,75.0,25,96.57333333333334
2024-02-24,JP,0.7,75.0,25,96.59092592592593
2024-02-25,JP,0.7,75.0,25,96.60814814814815
2024-02-26,JP,0.7,75.0,25,96.625
2024-02-27,JP,0.7,75.0,25,96.64148148148148
2024-02-28,JP,0.7,75.0,25,96.6575925925926
2024-02-29,JP,0.7,75.0,25,96.67333333333333
2024-03-01,JP,0.7,75.0,25,96.68870370370371
